order_id,item_id,customer_id,product_id,staff_id,store_id,quantity,list_price,discount,discount_percentage,total_price,order_status,order_status_desc,order_date,required_date,shipped_date,ship_status,days_to_ship,delay_vs_required
1253,3,44,88,6,2,1,189.99,0.2,20.0,151.99,4,Completed,2017-11-18,2017-11-21,2017-11-21,Completed,3.0,0.0
1254,1,1098,80,7,2,1,761.99,0.2,20.0,609.59,4,Completed,2017-11-18,2017-11-19,2017-11-19,Completed,1.0,0.0
1254,2,1098,91,7,2,1,349.99,0.2,20.0,279.99,4,Completed,2017-11-18,2017-11-19,2017-11-19,Completed,1.0,0.0
1255,1,375,43,6,2,2,5299.99,0.2,20.0,8479.98,4,Completed,2017-11-19,2017-11-20,2017-11-21,Completed,2.0,1.0
1255,2,375,53,6,2,1,749.99,0.05,5.0,712.49,4,Completed,2017-11-19,2017-11-20,2017-11-21,Completed,2.0,1.0
1255,3,375,14,6,2,2,269.99,0.2,20.0,431.98,4,Completed,2017-11-19,2017-11-20,2017-11-21,Completed,2.0,1.0
1255,4,375,26,6,2,2,599.99,0.05,5.0,1139.98,4,Completed,2017-11-19,2017-11-20,2017-11-21,Completed,2.0,1.0
1255,5,375,82,6,2,1,659.99,0.05,5.0,626.99,4,Completed,2017-11-19,2017-11-20,2017-11-21,Completed,2.0,1.0
1256,1,458,44,6,2,2,539.99,0.2,20.0,863.98,4,Completed,2017-11-19,2017-11-20,2017-11-22,Completed,3.0,2.0
1256,2,458,100,6,2,1,489.99,0.1,10.0,440.99,4,Completed,2017-11-19,2017-11-20,2017-11-22,Completed,3.0,2.0
1257,1,1136,30,7,2,2,999.99,0.05,5.0,1899.98,4,Completed,2017-11-19,2017-11-22,2017-11-20,Completed,1.0,-2.0
1257,2,1136,61,7,2,1,4999.99,0.05,5.0,4749.99,4,Completed,2017-11-19,2017-11-22,2017-11-20,Completed,1.0,-2.0
1257,3,1136,17,7,2,2,429.0,0.1,10.0,772.2,4,Completed,2017-11-19,2017-11-22,2017-11-20,Completed,1.0,-2.0
1257,4,1136,41,7,2,1,1469.99,0.05,5.0,1396.49,4,Completed,2017-11-19,2017-11-22,2017-11-20,Completed,1.0,-2.0
1257,5,1136,4,7,2,1,2899.99,0.1,10.0,2609.99,4,Completed,2017-11-19,2017-11-22,2017-11-20,Completed,1.0,-2.0
1258,1,1099,94,7,2,2,249.99,0.1,10.0,449.98,4,Completed,2017-11-20,2017-11-21,2017-11-22,Completed,2.0,1.0
1258,2,1099,99,7,2,2,299.99,0.05,5.0,569.98,4,Completed,2017-11-20,2017-11-21,2017-11-22,Completed,2.0,1.0
1259,1,4,60,7,2,1,1559.99,0.1,10.0,1403.99,3,Rejected,2017-11-21,2017-11-21,,Pending,,
1259,2,4,19,7,2,1,449.0,0.2,20.0,359.2,3,Rejected,2017-11-21,2017-11-21,,Pending,,
1260,1,1117,8,6,2,1,1799.99,0.1,10.0,1619.99,4,Completed,2017-11-22,2017-11-23,2017-11-24,Completed,2.0,1.0
1260,2,1117,66,6,2,1,250.99,0.1,10.0,225.89,4,Completed,2017-11-22,2017-11-23,2017-11-24,Completed,2.0,1.0
1261,1,435,73,7,2,1,749.99,0.2,20.0,599.99,4,Completed,2017-11-23,2017-11-25,2017-11-24,Completed,1.0,-1.0
1261,2,435,88,7,2,2,189.99,0.2,20.0,303.98,4,Completed,2017-11-23,2017-11-25,2017-11-24,Completed,1.0,-1.0
1261,3,435,100,7,2,1,489.99,0.05,5.0,465.49,4,Completed,2017-11-23,2017-11-25,2017-11-24,Completed,1.0,-1.0
1261,4,435,42,7,2,1,2299.99,0.1,10.0,2069.99,4,Completed,2017-11-23,2017-11-25,2017-11-24,Completed,1.0,-1.0
1262,1,509,37,6,2,1,379.99,0.07,7.0,353.39,4,Completed,2017-11-23,2017-11-26,2017-11-26,Completed,3.0,0.0
1262,2,509,52,6,2,1,875.99,0.05,5.0,832.19,4,Completed,2017-11-23,2017-11-26,2017-11-26,Completed,3.0,0.0
1262,3,509,43,6,2,2,5299.99,0.07,7.0,9857.98,4,Completed,2017-11-23,2017-11-26,2017-11-26,Completed,3.0,0.0
1262,4,509,77,6,2,1,799.99,0.07,7.0,743.99,4,Completed,2017-11-23,2017-11-26,2017-11-26,Completed,3.0,0.0
1263,1,1408,45,6,2,1,869.99,0.2,20.0,695.99,4,Completed,2017-11-23,2017-11-26,2017-11-26,Completed,3.0,0.0
1263,2,1408,62,6,2,1,3499.99,0.05,5.0,3324.99,4,Completed,2017-11-23,2017-11-26,2017-11-26,Completed,3.0,0.0
1263,3,1408,19,6,2,2,449.0,0.1,10.0,808.2,4,Completed,2017-11-23,2017-11-26,2017-11-26,Completed,3.0,0.0
1264,1,113,101,6,2,1,339.99,0.07,7.0,316.19,4,Completed,2017-11-24,2017-11-27,2017-11-25,Completed,1.0,-2.0
1264,2,113,77,6,2,2,799.99,0.07,7.0,1487.98,4,Completed,2017-11-24,2017-11-27,2017-11-25,Completed,1.0,-2.0
1264,3,113,29,6,2,2,999.99,0.2,20.0,1599.98,4,Completed,2017-11-24,2017-11-27,2017-11-25,Completed,1.0,-2.0
1264,4,113,52,6,2,1,875.99,0.05,5.0,832.19,4,Completed,2017-11-24,2017-11-27,2017-11-25,Completed,1.0,-2.0
1265,1,950,41,7,2,2,1469.99,0.1,10.0,2645.98,4,Completed,2017-11-24,2017-11-27,2017-11-27,Completed,3.0,0.0
1265,2,950,72,7,2,2,619.99,0.07,7.0,1153.18,4,Completed,2017-11-24,2017-11-27,2017-11-27,Completed,3.0,0.0
1266,1,387,90,6,2,1,209.99,0.2,20.0,167.99,4,Completed,2017-11-25,2017-11-28,2017-11-27,Completed,2.0,-1.0
1266,2,387,48,6,2,1,1499.99,0.2,20.0,1199.99,4,Completed,2017-11-25,2017-11-28,2017-11-27,Completed,2.0,-1.0
1267,1,467,45,6,2,1,869.99,0.1,10.0,782.99,4,Completed,2017-11-25,2017-11-26,2017-11-26,Completed,1.0,0.0
1267,2,467,27,6,2,1,999.99,0.07,7.0,929.99,4,Completed,2017-11-25,2017-11-26,2017-11-26,Completed,1.0,0.0
1267,3,467,108,6,2,1,449.99,0.2,20.0,359.99,4,Completed,2017-11-25,2017-11-26,2017-11-26,Completed,1.0,0.0
1267,4,467,95,6,2,1,299.99,0.05,5.0,284.99,4,Completed,2017-11-25,2017-11-26,2017-11-26,Completed,1.0,0.0
1268,1,774,68,3,1,2,449.99,0.07,7.0,836.98,4,Completed,2017-11-26,2017-11-28,2017-11-29,Completed,3.0,1.0
1268,2,774,87,3,1,2,189.99,0.07,7.0,353.38,4,Completed,2017-11-26,2017-11-28,2017-11-29,Completed,3.0,1.0
1268,3,774,59,3,1,2,2599.99,0.2,20.0,4159.98,4,Completed,2017-11-26,2017-11-28,2017-11-29,Completed,3.0,1.0
1268,4,774,100,3,1,1,489.99,0.07,7.0,455.69,4,Completed,2017-11-26,2017-11-28,2017-11-29,Completed,3.0,1.0
1269,1,1236,4,6,2,2,2899.99,0.2,20.0,4639.98,4,Completed,2017-11-26,2017-11-29,2017-11-29,Completed,3.0,0.0
1269,2,1236,7,6,2,1,3999.99,0.2,20.0,3199.99,4,Completed,2017-11-26,2017-11-29,2017-11-29,Completed,3.0,0.0
1269,3,1236,111,6,2,1,470.99,0.1,10.0,423.89,4,Completed,2017-11-26,2017-11-29,2017-11-29,Completed,3.0,0.0
1270,1,1388,54,6,2,1,3199.99,0.2,20.0,2559.99,4,Completed,2017-11-26,2017-11-29,2017-11-29,Completed,3.0,0.0
1271,1,734,25,6,2,2,499.99,0.1,10.0,899.98,4,Completed,2017-11-27,2017-11-30,2017-11-30,Completed,3.0,0.0
1271,2,734,50,6,2,2,5999.99,0.07,7.0,11159.98,4,Completed,2017-11-27,2017-11-30,2017-11-30,Completed,3.0,0.0
1271,3,734,87,6,2,2,189.99,0.07,7.0,353.38,4,Completed,2017-11-27,2017-11-30,2017-11-30,Completed,3.0,0.0
1271,4,734,32,6,2,2,469.99,0.07,7.0,874.18,4,Completed,2017-11-27,2017-11-30,2017-11-30,Completed,3.0,0.0
1272,1,935,16,6,2,2,599.99,0.2,20.0,959.98,4,Completed,2017-11-27,2017-11-29,2017-11-30,Completed,3.0,1.0
1272,2,935,71,6,2,2,416.99,0.1,10.0,750.58,4,Completed,2017-11-27,2017-11-29,2017-11-30,Completed,3.0,1.0
1272,3,935,86,6,2,1,149.99,0.07,7.0,139.49,4,Completed,2017-11-27,2017-11-29,2017-11-30,Completed,3.0,1.0
1273,1,1268,95,6,2,2,299.99,0.07,7.0,557.98,4,Completed,2017-11-27,2017-11-29,2017-11-29,Completed,2.0,0.0
1273,2,1268,20,6,2,1,599.99,0.07,7.0,557.99,4,Completed,2017-11-27,2017-11-29,2017-11-29,Completed,2.0,0.0
1273,3,1268,58,6,2,1,4999.99,0.2,20.0,3999.99,4,Completed,2017-11-27,2017-11-29,2017-11-29,Completed,2.0,0.0
1274,1,1364,81,7,2,1,1099.99,0.1,10.0,989.99,4,Completed,2017-11-28,2017-11-29,2017-12-01,Completed,3.0,2.0
1275,1,165,58,2,1,1,4999.99,0.07,7.0,4649.99,4,Completed,2017-11-29,2017-12-01,2017-11-30,Completed,1.0,-1.0
1275,2,165,30,2,1,1,999.99,0.1,10.0,899.99,4,Completed,2017-11-29,2017-12-01,2017-11-30,Completed,1.0,-1.0
1276,1,893,18,6,2,2,449.0,0.2,20.0,718.4,4,Completed,2017-11-30,2017-12-03,2017-12-02,Completed,2.0,-1.0
1276,2,893,58,6,2,1,4999.99,0.2,20.0,3999.99,4,Completed,2017-11-30,2017-12-03,2017-12-02,Completed,2.0,-1.0
1276,3,893,42,6,2,1,2299.99,0.05,5.0,2184.99,4,Completed,2017-11-30,2017-12-03,2017-12-02,Completed,2.0,-1.0
1276,4,893,24,6,2,2,549.99,0.2,20.0,879.98,4,Completed,2017-11-30,2017-12-03,2017-12-02,Completed,2.0,-1.0
1276,5,893,78,6,2,2,647.99,0.2,20.0,1036.78,4,Completed,2017-11-30,2017-12-03,2017-12-02,Completed,2.0,-1.0
1277,1,227,56,6,2,2,5499.99,0.2,20.0,8799.98,4,Completed,2017-12-01,2017-12-04,2017-12-02,Completed,1.0,-2.0
1277,2,227,93,6,2,2,209.99,0.05,5.0,398.98,4,Completed,2017-12-01,2017-12-04,2017-12-02,Completed,1.0,-2.0
1277,3,227,9,6,2,2,2999.99,0.1,10.0,5399.98,4,Completed,2017-12-01,2017-12-04,2017-12-02,Completed,1.0,-2.0
1277,4,227,4,6,2,1,2899.99,0.1,10.0,2609.99,4,Completed,2017-12-01,2017-12-04,2017-12-02,Completed,1.0,-2.0
1277,5,227,11,6,2,1,1680.99,0.2,20.0,1344.79,4,Completed,2017-12-01,2017-12-04,2017-12-02,Completed,1.0,-2.0
1278,1,980,103,7,2,2,551.99,0.1,10.0,993.58,4,Completed,2017-12-01,2017-12-02,2017-12-04,Completed,3.0,2.0
1278,2,980,32,7,2,1,469.99,0.1,10.0,422.99,4,Completed,2017-12-01,2017-12-02,2017-12-04,Completed,3.0,2.0
1279,1,1014,9,6,2,2,2999.99,0.05,5.0,5699.98,4,Completed,2017-12-01,2017-12-04,2017-12-03,Completed,2.0,-1.0
1280,1,123,72,9,3,2,619.99,0.07,7.0,1153.18,4,Completed,2017-12-01,2017-12-03,2017-12-03,Completed,2.0,0.0
1280,2,123,74,9,3,1,439.99,0.05,5.0,417.99,4,Completed,2017-12-01,2017-12-03,2017-12-03,Completed,2.0,0.0
1280,3,123,52,9,3,1,875.99,0.07,7.0,814.67,4,Completed,2017-12-01,2017-12-03,2017-12-03,Completed,2.0,0.0
1280,4,123,63,9,3,1,3499.99,0.2,20.0,2799.99,4,Completed,2017-12-01,2017-12-03,2017-12-03,Completed,2.0,0.0
1281,1,1060,36,6,2,1,832.99,0.05,5.0,791.34,4,Completed,2017-12-02,2017-12-05,2017-12-05,Completed,3.0,0.0
1281,2,1060,49,6,2,2,3499.99,0.05,5.0,6649.98,4,Completed,2017-12-02,2017-12-05,2017-12-05,Completed,3.0,0.0
1281,3,1060,75,6,2,1,599.99,0.05,5.0,569.99,4,Completed,2017-12-02,2017-12-05,2017-12-05,Completed,3.0,0.0
1282,1,320,111,6,2,1,470.99,0.05,5.0,447.44,4,Completed,2017-12-03,2017-12-05,2017-12-05,Completed,2.0,0.0
1282,2,320,50,6,2,2,5999.99,0.2,20.0,9599.98,4,Completed,2017-12-03,2017-12-05,2017-12-05,Completed,2.0,0.0
1283,1,85,61,7,2,2,4999.99,0.05,5.0,9499.98,4,Completed,2017-12-04,2017-12-07,2017-12-07,Completed,3.0,0.0
1283,2,85,81,7,2,1,1099.99,0.2,20.0,879.99,4,Completed,2017-12-04,2017-12-07,2017-12-07,Completed,3.0,0.0
1283,3,85,7,7,2,1,3999.99,0.1,10.0,3599.99,4,Completed,2017-12-04,2017-12-07,2017-12-07,Completed,3.0,0.0
1283,4,85,32,7,2,1,469.99,0.1,10.0,422.99,4,Completed,2017-12-04,2017-12-07,2017-12-07,Completed,3.0,0.0
1283,5,85,11,7,2,1,1680.99,0.2,20.0,1344.79,4,Completed,2017-12-04,2017-12-07,2017-12-07,Completed,3.0,0.0
1284,1,128,101,7,2,1,339.99,0.07,7.0,316.19,4,Completed,2017-12-04,2017-12-06,2017-12-07,Completed,3.0,1.0
1284,2,128,8,7,2,1,1799.99,0.05,5.0,1709.99,4,Completed,2017-12-04,2017-12-06,2017-12-07,Completed,3.0,1.0
1284,3,128,4,7,2,2,2899.99,0.05,5.0,5509.98,4,Completed,2017-12-04,2017-12-06,2017-12-07,Completed,3.0,1.0
1285,1,262,78,7,2,2,647.99,0.07,7.0,1205.26,4,Completed,2017-12-04,2017-12-07,2017-12-07,Completed,3.0,0.0
1285,2,262,93,7,2,1,209.99,0.1,10.0,188.99,4,Completed,2017-12-04,2017-12-07,2017-12-07,Completed,3.0,0.0
1285,3,262,69,7,2,2,416.99,0.2,20.0,667.18,4,Completed,2017-12-04,2017-12-07,2017-12-07,Completed,3.0,0.0
1285,4,262,6,7,2,1,469.99,0.1,10.0,422.99,4,Completed,2017-12-04,2017-12-07,2017-12-07,Completed,3.0,0.0
1286,1,1033,109,7,2,2,416.99,0.2,20.0,667.18,4,Completed,2017-12-04,2017-12-07,2017-12-06,Completed,2.0,-1.0
1286,2,1033,81,7,2,2,1099.99,0.07,7.0,2045.98,4,Completed,2017-12-04,2017-12-07,2017-12-06,Completed,2.0,-1.0
1286,3,1033,87,7,2,1,189.99,0.07,7.0,176.69,4,Completed,2017-12-04,2017-12-07,2017-12-06,Completed,2.0,-1.0
1287,1,279,27,3,1,2,999.99,0.2,20.0,1599.98,4,Completed,2017-12-07,2017-12-10,2017-12-09,Completed,2.0,-1.0
1287,2,279,62,3,1,2,3499.99,0.1,10.0,6299.98,4,Completed,2017-12-07,2017-12-10,2017-12-09,Completed,2.0,-1.0
1287,3,279,103,3,1,1,551.99,0.1,10.0,496.79,4,Completed,2017-12-07,2017-12-10,2017-12-09,Completed,2.0,-1.0
1287,4,279,100,3,1,2,489.99,0.05,5.0,930.98,4,Completed,2017-12-07,2017-12-10,2017-12-09,Completed,2.0,-1.0
1288,1,778,73,9,3,1,749.99,0.2,20.0,599.99,4,Completed,2017-12-07,2017-12-10,2017-12-09,Completed,2.0,-1.0
1288,2,778,64,9,3,2,489.99,0.2,20.0,783.98,4,Completed,2017-12-07,2017-12-10,2017-12-09,Completed,2.0,-1.0
1288,3,778,62,9,3,2,3499.99,0.1,10.0,6299.98,4,Completed,2017-12-07,2017-12-10,2017-12-09,Completed,2.0,-1.0
1288,4,778,17,9,3,2,429.0,0.07,7.0,797.94,4,Completed,2017-12-07,2017-12-10,2017-12-09,Completed,2.0,-1.0
1289,1,1292,89,3,1,1,209.99,0.05,5.0,199.49,4,Completed,2017-12-08,2017-12-11,2017-12-10,Completed,2.0,-1.0
1289,2,1292,3,3,1,1,999.99,0.1,10.0,899.99,4,Completed,2017-12-08,2017-12-11,2017-12-10,Completed,2.0,-1.0
1290,1,967,75,6,2,2,599.99,0.05,5.0,1139.98,4,Completed,2017-12-08,2017-12-10,2017-12-10,Completed,2.0,0.0
1290,2,967,36,6,2,1,832.99,0.05,5.0,791.34,4,Completed,2017-12-08,2017-12-10,2017-12-10,Completed,2.0,0.0
1290,3,967,92,6,2,2,209.99,0.1,10.0,377.98,4,Completed,2017-12-08,2017-12-10,2017-12-10,Completed,2.0,0.0
1291,1,1284,57,6,2,1,1999.99,0.1,10.0,1799.99,4,Completed,2017-12-09,2017-12-11,2017-12-12,Completed,3.0,1.0
1291,2,1284,58,6,2,2,4999.99,0.05,5.0,9499.98,4,Completed,2017-12-09,2017-12-11,2017-12-12,Completed,3.0,1.0
1292,1,285,70,6,2,1,659.99,0.07,7.0,613.79,4,Completed,2017-12-10,2017-12-13,2017-12-11,Completed,1.0,-2.0
1293,1,1401,88,7,2,2,189.99,0.1,10.0,341.98,4,Completed,2017-12-10,2017-12-12,2017-12-11,Completed,1.0,-1.0
1293,2,1401,74,7,2,2,439.99,0.05,5.0,835.98,4,Completed,2017-12-10,2017-12-12,2017-12-11,Completed,1.0,-1.0
1293,3,1401,38,7,2,2,549.99,0.07,7.0,1022.98,4,Completed,2017-12-10,2017-12-12,2017-12-11,Completed,1.0,-1.0
1294,1,947,95,2,1,2,299.99,0.05,5.0,569.98,4,Completed,2017-12-11,2017-12-13,2017-12-14,Completed,3.0,1.0
1294,2,947,44,2,1,1,539.99,0.05,5.0,512.99,4,Completed,2017-12-11,2017-12-13,2017-12-14,Completed,3.0,1.0
1295,1,37,5,7,2,2,1320.99,0.2,20.0,2113.58,4,Completed,2017-12-11,2017-12-12,2017-12-14,Completed,3.0,2.0
1295,2,37,61,7,2,1,4999.99,0.2,20.0,3999.99,4,Completed,2017-12-11,2017-12-12,2017-12-14,Completed,3.0,2.0
1295,3,37,52,7,2,1,875.99,0.05,5.0,832.19,4,Completed,2017-12-11,2017-12-12,2017-12-14,Completed,3.0,2.0
1296,1,231,25,3,1,2,499.99,0.05,5.0,949.98,4,Completed,2017-12-14,2017-12-17,2017-12-15,Completed,1.0,-2.0
1296,2,231,90,3,1,1,209.99,0.1,10.0,188.99,4,Completed,2017-12-14,2017-12-17,2017-12-15,Completed,1.0,-2.0
1296,3,231,16,3,1,1,599.99,0.05,5.0,569.99,4,Completed,2017-12-14,2017-12-17,2017-12-15,Completed,1.0,-2.0
1296,4,231,2,3,1,2,749.99,0.1,10.0,1349.98,4,Completed,2017-12-14,2017-12-17,2017-12-15,Completed,1.0,-2.0
1297,1,108,104,6,2,2,481.99,0.07,7.0,896.5,4,Completed,2017-12-14,2017-12-17,2017-12-16,Completed,2.0,-1.0
1297,2,108,43,6,2,1,5299.99,0.05,5.0,5034.99,4,Completed,2017-12-14,2017-12-17,2017-12-16,Completed,2.0,-1.0
1297,3,108,51,6,2,2,6499.99,0.05,5.0,12349.98,4,Completed,2017-12-14,2017-12-17,2017-12-16,Completed,2.0,-1.0
1298,1,533,59,9,3,1,2599.99,0.05,5.0,2469.99,4,Completed,2017-12-14,2017-12-17,2017-12-16,Completed,2.0,-1.0
1298,2,533,110,9,3,2,470.99,0.07,7.0,876.04,4,Completed,2017-12-14,2017-12-17,2017-12-16,Completed,2.0,-1.0
1299,1,1216,14,2,1,2,269.99,0.1,10.0,485.98,4,Completed,2017-12-15,2017-12-18,2017-12-16,Completed,1.0,-2.0
1299,2,1216,101,2,1,1,339.99,0.05,5.0,322.99,4,Completed,2017-12-15,2017-12-18,2017-12-16,Completed,1.0,-2.0
1299,3,1216,75,2,1,1,599.99,0.05,5.0,569.99,4,Completed,2017-12-15,2017-12-18,2017-12-16,Completed,1.0,-2.0
1299,4,1216,52,2,1,2,875.99,0.2,20.0,1401.58,4,Completed,2017-12-15,2017-12-18,2017-12-16,Completed,1.0,-2.0
1300,1,824,101,6,2,2,339.99,0.07,7.0,632.38,4,Completed,2017-12-15,2017-12-17,2017-12-17,Completed,2.0,0.0
1300,2,824,58,6,2,2,4999.99,0.05,5.0,9499.98,4,Completed,2017-12-15,2017-12-17,2017-12-17,Completed,2.0,0.0
1301,1,1088,45,3,1,2,869.99,0.2,20.0,1391.98,4,Completed,2017-12-16,2017-12-19,2017-12-19,Completed,3.0,0.0
1301,2,1088,105,3,1,2,533.99,0.1,10.0,961.18,4,Completed,2017-12-16,2017-12-19,2017-12-19,Completed,3.0,0.0
1301,3,1088,8,3,1,1,1799.99,0.2,20.0,1439.99,4,Completed,2017-12-16,2017-12-19,2017-12-19,Completed,3.0,0.0
1302,1,322,38,7,2,1,549.99,0.05,5.0,522.49,4,Completed,2017-12-16,2017-12-18,2017-12-19,Completed,3.0,1.0
1302,2,322,20,7,2,2,599.99,0.1,10.0,1079.98,4,Completed,2017-12-16,2017-12-18,2017-12-19,Completed,3.0,1.0
1302,3,322,56,7,2,2,5499.99,0.07,7.0,10229.98,4,Completed,2017-12-16,2017-12-18,2017-12-19,Completed,3.0,1.0
1303,1,878,96,7,2,1,349.99,0.1,10.0,314.99,4,Completed,2017-12-16,2017-12-19,2017-12-18,Completed,2.0,-1.0
1303,2,878,63,7,2,2,3499.99,0.2,20.0,5599.98,4,Completed,2017-12-16,2017-12-19,2017-12-18,Completed,2.0,-1.0
1303,3,878,108,7,2,1,449.99,0.1,10.0,404.99,4,Completed,2017-12-16,2017-12-19,2017-12-18,Completed,2.0,-1.0
1303,4,878,73,7,2,1,749.99,0.1,10.0,674.99,4,Completed,2017-12-16,2017-12-19,2017-12-18,Completed,2.0,-1.0
1303,5,878,24,7,2,2,549.99,0.1,10.0,989.98,4,Completed,2017-12-16,2017-12-19,2017-12-18,Completed,2.0,-1.0
1304,1,1409,80,6,2,1,761.99,0.05,5.0,723.89,4,Completed,2017-12-16,2017-12-17,2017-12-17,Completed,1.0,0.0
1304,2,1409,99,6,2,2,299.99,0.05,5.0,569.98,4,Completed,2017-12-16,2017-12-17,2017-12-17,Completed,1.0,0.0
1304,3,1409,102,6,2,1,489.99,0.2,20.0,391.99,4,Completed,2017-12-16,2017-12-17,2017-12-17,Completed,1.0,0.0
1304,4,1409,17,6,2,1,429.0,0.05,5.0,407.55,4,Completed,2017-12-16,2017-12-17,2017-12-17,Completed,1.0,0.0
1305,1,257,85,7,2,1,329.99,0.2,20.0,263.99,4,Completed,2017-12-17,2017-12-19,2017-12-18,Completed,1.0,-1.0
1305,2,257,9,7,2,1,2999.99,0.07,7.0,2789.99,4,Completed,2017-12-17,2017-12-19,2017-12-18,Completed,1.0,-1.0
1305,3,257,11,7,2,1,1680.99,0.05,5.0,1596.94,4,Completed,2017-12-17,2017-12-19,2017-12-18,Completed,1.0,-1.0
1305,4,257,91,7,2,2,349.99,0.05,5.0,664.98,4,Completed,2017-12-17,2017-12-19,2017-12-18,Completed,1.0,-1.0
1306,1,28,103,6,2,2,551.99,0.05,5.0,1048.78,4,Completed,2017-12-20,2017-12-21,2017-12-22,Completed,2.0,1.0
1306,2,28,81,6,2,2,1099.99,0.07,7.0,2045.98,4,Completed,2017-12-20,2017-12-21,2017-12-22,Completed,2.0,1.0
1306,3,28,45,6,2,1,869.99,0.2,20.0,695.99,4,Completed,2017-12-20,2017-12-21,2017-12-22,Completed,2.0,1.0
1306,4,28,42,6,2,1,2299.99,0.2,20.0,1839.99,4,Completed,2017-12-20,2017-12-21,2017-12-22,Completed,2.0,1.0
1306,5,28,9,6,2,2,2999.99,0.07,7.0,5579.98,4,Completed,2017-12-20,2017-12-21,2017-12-22,Completed,2.0,1.0
1307,1,1384,96,2,1,2,349.99,0.07,7.0,650.98,4,Completed,2017-12-22,2017-12-23,2017-12-25,Completed,3.0,2.0
1307,2,1384,53,2,1,2,749.99,0.2,20.0,1199.98,4,Completed,2017-12-22,2017-12-23,2017-12-25,Completed,3.0,2.0
1307,3,1384,69,2,1,2,416.99,0.2,20.0,667.18,4,Completed,2017-12-22,2017-12-23,2017-12-25,Completed,3.0,2.0
1308,1,713,54,7,2,1,3199.99,0.05,5.0,3039.99,4,Completed,2017-12-22,2017-12-24,2017-12-24,Completed,2.0,0.0
1308,2,713,69,7,2,1,416.99,0.2,20.0,333.59,4,Completed,2017-12-22,2017-12-24,2017-12-24,Completed,2.0,0.0
1308,3,713,14,7,2,2,269.99,0.07,7.0,502.18,4,Completed,2017-12-22,2017-12-24,2017-12-24,Completed,2.0,0.0
1308,4,713,56,7,2,1,5499.99,0.2,20.0,4399.99,4,Completed,2017-12-22,2017-12-24,2017-12-24,Completed,2.0,0.0
1308,5,713,32,7,2,1,469.99,0.07,7.0,437.09,4,Completed,2017-12-22,2017-12-24,2017-12-24,Completed,2.0,0.0
1309,1,821,65,6,2,1,346.99,0.05,5.0,329.64,4,Completed,2017-12-22,2017-12-25,2017-12-24,Completed,2.0,-1.0
1309,2,821,87,6,2,2,189.99,0.2,20.0,303.98,4,Completed,2017-12-22,2017-12-25,2017-12-24,Completed,2.0,-1.0
1310,1,444,59,3,1,1,2599.99,0.2,20.0,2079.99,4,Completed,2017-12-24,2017-12-25,2017-12-26,Completed,2.0,1.0
1310,2,444,77,3,1,2,799.99,0.2,20.0,1279.98,4,Completed,2017-12-24,2017-12-25,2017-12-26,Completed,2.0,1.0
1310,3,444,11,3,1,2,1680.99,0.1,10.0,3025.78,4,Completed,2017-12-24,2017-12-25,2017-12-26,Completed,2.0,1.0
1310,4,444,54,3,1,1,3199.99,0.2,20.0,2559.99,4,Completed,2017-12-24,2017-12-25,2017-12-26,Completed,2.0,1.0
1311,1,1021,69,6,2,1,416.99,0.1,10.0,375.29,4,Completed,2017-12-24,2017-12-26,2017-12-27,Completed,3.0,1.0
1311,2,1021,45,6,2,2,869.99,0.07,7.0,1618.18,4,Completed,2017-12-24,2017-12-26,2017-12-27,Completed,3.0,1.0
1311,3,1021,27,6,2,2,999.99,0.1,10.0,1799.98,4,Completed,2017-12-24,2017-12-26,2017-12-27,Completed,3.0,1.0
1311,4,1021,42,6,2,1,2299.99,0.1,10.0,2069.99,4,Completed,2017-12-24,2017-12-26,2017-12-27,Completed,3.0,1.0
1312,1,311,67,3,1,2,250.99,0.05,5.0,476.88,4,Completed,2017-12-25,2017-12-28,2017-12-26,Completed,1.0,-2.0
1312,2,311,14,3,1,1,269.99,0.2,20.0,215.99,4,Completed,2017-12-25,2017-12-28,2017-12-26,Completed,1.0,-2.0
1312,3,311,20,3,1,1,599.99,0.07,7.0,557.99,4,Completed,2017-12-25,2017-12-28,2017-12-26,Completed,1.0,-2.0
1313,1,1294,75,3,1,1,599.99,0.2,20.0,479.99,4,Completed,2017-12-25,2017-12-27,2017-12-27,Completed,2.0,0.0
1313,2,1294,33,3,1,1,469.99,0.2,20.0,375.99,4,Completed,2017-12-25,2017-12-27,2017-12-27,Completed,2.0,0.0
1313,3,1294,69,3,1,1,416.99,0.07,7.0,387.8,4,Completed,2017-12-25,2017-12-27,2017-12-27,Completed,2.0,0.0
1314,1,1027,52,7,2,1,875.99,0.07,7.0,814.67,4,Completed,2017-12-25,2017-12-26,2017-12-28,Completed,3.0,2.0
1314,2,1027,72,7,2,2,619.99,0.05,5.0,1177.98,4,Completed,2017-12-25,2017-12-26,2017-12-28,Completed,3.0,2.0
1314,3,1027,94,7,2,1,249.99,0.1,10.0,224.99,4,Completed,2017-12-25,2017-12-26,2017-12-28,Completed,3.0,2.0
1315,1,931,104,9,3,2,481.99,0.07,7.0,896.5,4,Completed,2017-12-25,2017-12-27,2017-12-28,Completed,3.0,1.0
1315,2,931,41,9,3,1,1469.99,0.05,5.0,1396.49,4,Completed,2017-12-25,2017-12-27,2017-12-28,Completed,3.0,1.0
1315,3,931,24,9,3,1,549.99,0.1,10.0,494.99,4,Completed,2017-12-25,2017-12-27,2017-12-28,Completed,3.0,1.0
